PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,CabinProcessed,Num,Deck,Side,Group,GroupNum,encTransported,encCryoSleep,encSide,encVIP,MoneySpent,logMoneySpent,spentMoney,residuals,binAge,isKid,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars
5303_02,Earth,False,G/857/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Loree Hoffergess,True,G/857/P,857.0,G,P,5303.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5303_03,Earth,False,G/857/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Jimmyn Lambleyoun,True,G/857/P,857.0,G,P,5303.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5303_04,Earth,True,G/857/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Yvonna Lambleyoun,True,G/857/P,857.0,G,P,5303.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5303_05,Earth,False,G/857/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Ronia Lambleyoun,False,G/857/P,857.0,G,P,5303.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5304_01,Mars,False,F/1019/S,TRAPPIST-1e,18.0,False,1744.0,0.0,8.0,8.0,0.0,Tench Brine,False,F/1019/S,1019.0,F,S,5304.0,1.0,0.0,0.0,1.0,0.0,1760.0,7.473637108496206,1,0.0,"(13.0, 18.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5304_02,Mars,True,F/1019/S,Null,33.0,False,0.0,0.0,0.0,0.0,0.0,Jagles Brine,True,F/1019/S,1019.0,F,S,5304.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(31.0, 35.0]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5305_01,Earth,False,F/1084/P,TRAPPIST-1e,23.0,False,0.0,2891.0,0.0,6.0,0.0,Elindy Simmonders,True,F/1084/P,1084.0,F,P,5305.0,1.0,1.0,0.0,0.0,0.0,2897.0,7.971776122880628,1,-1.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5307_01,Europa,True,B/204/S,TRAPPIST-1e,13.0,False,,0.0,0.0,0.0,0.0,Mirark Fuelisent,True,B/204/S,204.0,B,S,5307.0,1.0,1.0,1.0,1.0,0.0,,,0,0.0,"(-0.001, 13.0]",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5310_01,Mars,False,F/1021/S,TRAPPIST-1e,32.0,False,4702.0,0.0,449.0,190.0,0.0,Dontch Terry,False,F/1021/S,1021.0,F,S,5310.0,1.0,0.0,0.0,1.0,0.0,5341.0,8.583355393669907,1,0.0,"(31.0, 35.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5312_01,Europa,True,B/182/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Sulaton Prefule,True,B/182/P,182.0,B,P,5312.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(24.0, 27.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5313_01,Earth,False,F/1085/P,TRAPPIST-1e,23.0,False,0.0,491.0,0.0,61.0,0.0,Tracia Guezaley,True,F/1085/P,1085.0,F,P,5313.0,1.0,1.0,0.0,0.0,0.0,552.0,6.315358001522335,1,-1.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5314_01,Europa,False,C/208/S,TRAPPIST-1e,25.0,Null,0.0,3625.0,0.0,0.0,168.0,Skatik Arible,True,C/208/S,208.0,C,S,5314.0,1.0,1.0,0.0,1.0,,3793.0,8.24117615049496,1,-1.0,"(24.0, 27.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5315_01,Earth,False,F/1086/P,TRAPPIST-1e,18.0,False,454.0,0.0,0.0,324.0,0.0,Gwendy Toddleton,False,F/1086/P,1086.0,F,P,5315.0,1.0,0.0,0.0,0.0,0.0,778.0,6.658011045870748,1,0.0,"(13.0, 18.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5316_01,Mars,True,F/1087/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cats Ses,True,F/1087/P,1087.0,F,P,5316.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5320_01,Europa,True,E/330/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Errima Callower,True,E/330/P,330.0,E,P,5320.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5320_02,Europa,False,E/330/P,TRAPPIST-1e,32.0,False,0.0,1301.0,0.0,94.0,356.0,Hallah Opshoent,False,E/330/P,330.0,E,P,5320.0,2.0,0.0,0.0,0.0,0.0,1751.0,7.468513271496337,1,0.0,"(31.0, 35.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5322_01,Mars,True,F/1090/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,,,Allift Parté,True,F/1090/P,1090.0,F,P,5322.0,1.0,1.0,1.0,0.0,0.0,,,0,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5323_01,Mars,True,F/1091/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,,0.0,Coakey Cort,True,F/1091/P,1091.0,F,P,5323.0,1.0,1.0,1.0,0.0,0.0,,,0,0.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5325_01,Earth,False,F/1023/S,PSO J318.5-22,21.0,False,751.0,5.0,0.0,1.0,0.0,Wandy Blandez,True,F/1023/S,1023.0,F,S,5325.0,1.0,1.0,0.0,1.0,0.0,757.0,6.630683385642372,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5326_01,Mars,True,F/1092/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Wales Khart,True,F/1092/P,1092.0,F,P,5326.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5327_01,Europa,False,B/183/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Furudra Ticiay,False,B/183/P,183.0,B,P,5327.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"(35.0, 41.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5330_01,Earth,False,F/1094/P,TRAPPIST-1e,20.0,False,0.0,0.0,708.0,101.0,0.0,Race Oconley,True,F/1094/P,1094.0,F,P,5330.0,1.0,1.0,0.0,0.0,0.0,809.0,6.697034247666484,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5331_01,Earth,False,F/1095/P,TRAPPIST-1e,23.0,False,0.0,1.0,292.0,0.0,340.0,Coreen Woodgezalez,False,F/1095/P,1095.0,F,P,5331.0,1.0,0.0,0.0,0.0,0.0,633.0,6.452048954437226,1,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5333_01,Earth,False,G/862/P,TRAPPIST-1e,48.0,False,456.0,0.0,39.0,0.0,5.0,Vane Andley,True,G/862/P,862.0,G,P,5333.0,1.0,1.0,0.0,0.0,0.0,500.0,6.2166061010848646,1,-1.0,"(41.0, 49.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5334_01,Earth,True,G/867/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Besse Connon,True,G/867/S,867.0,G,S,5334.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(13.0, 18.0]",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5334_02,Earth,False,G/867/S,TRAPPIST-1e,30.0,False,0.0,674.0,39.0,0.0,10.0,Therly Connon,True,G/867/S,867.0,G,S,5334.0,2.0,1.0,0.0,1.0,0.0,723.0,6.584791392385716,1,-1.0,"(27.0, 31.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5337_01,Mars,False,F/1024/S,TRAPPIST-1e,40.0,False,286.0,0.0,2299.0,12.0,,Rish Bre,True,F/1024/S,1024.0,F,S,5337.0,1.0,1.0,0.0,1.0,0.0,,,0,-1.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5340_01,Earth,False,G/868/S,TRAPPIST-1e,36.0,False,0.0,0.0,33.0,677.0,0.0,Cassa Carsoning,False,G/868/S,868.0,G,S,5340.0,1.0,0.0,0.0,1.0,0.0,710.0,6.566672429803241,1,0.0,"(35.0, 41.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5341_01,Earth,True,G/869/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Jessa Greenez,True,G/869/S,869.0,G,S,5341.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5343_01,Mars,False,E/332/P,TRAPPIST-1e,17.0,False,13.0,0.0,565.0,367.0,1.0,Rahars Resty,False,E/332/P,332.0,E,P,5343.0,1.0,0.0,0.0,0.0,0.0,946.0,6.853299093186078,1,0.0,"(13.0, 18.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5344_01,Europa,False,C/168/P,55 Cancri e,38.0,False,0.0,439.0,0.0,434.0,10074.0,Sargin Prieress,False,C/168/P,168.0,C,P,5344.0,1.0,0.0,0.0,0.0,0.0,10947.0,9.30091207016057,1,0.0,"(35.0, 41.0]",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5344_02,Europa,True,C/168/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Dyonon Prieress,True,C/168/P,168.0,C,P,5344.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(35.0, 41.0]",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5345_01,Mars,False,D/167/P,Null,14.0,False,809.0,0.0,59.0,0.0,0.0,Frunad Cheen,False,D/167/P,167.0,D,P,5345.0,1.0,0.0,0.0,0.0,0.0,868.0,6.767343125265392,1,0.0,"(13.0, 18.0]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5345_02,Mars,False,E/333/P,TRAPPIST-1e,,False,134.0,0.0,6.0,1450.0,0.0,Cops Cheen,False,E/333/P,333.0,E,P,5345.0,2.0,0.0,0.0,0.0,0.0,1590.0,7.372118028337787,1,0.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5346_01,Earth,False,E/334/P,TRAPPIST-1e,21.0,False,37.0,0.0,31.0,696.0,63.0,Tera Kaney,True,E/334/P,334.0,E,P,5346.0,1.0,1.0,0.0,0.0,0.0,827.0,6.71901315438526,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5347_01,Europa,False,C/169/P,TRAPPIST-1e,18.0,False,0.0,3770.0,0.0,287.0,3491.0,Anton Caljoiry,False,C/169/P,169.0,C,P,5347.0,1.0,0.0,0.0,0.0,0.0,7548.0,8.929170383139624,1,0.0,"(13.0, 18.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5348_01,Mars,False,D/168/P,TRAPPIST-1e,26.0,False,164.0,0.0,853.0,0.0,39.0,Money Sache,True,D/168/P,168.0,D,P,5348.0,1.0,1.0,0.0,0.0,0.0,1056.0,6.963189985870238,1,-1.0,"(24.0, 27.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5350_01,Europa,False,C/170/P,TRAPPIST-1e,35.0,False,25.0,866.0,0.0,3198.0,459.0,Atinon Foraud,False,C/170/P,170.0,C,P,5350.0,1.0,0.0,0.0,0.0,0.0,4548.0,8.422662707570003,1,0.0,"(31.0, 35.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5351_01,Mars,Null,F/1026/S,55 Cancri e,46.0,False,1082.0,80.0,1177.0,0.0,323.0,Hion Knike,False,F/1026/S,1026.0,F,S,5351.0,1.0,0.0,,1.0,0.0,2662.0,7.887208585813932,1,0.0,"(41.0, 49.0]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5353_01,Europa,True,B/205/S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Ranan Reelest,True,B/205/S,205.0,B,S,5353.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5353_02,Europa,False,B/205/S,TRAPPIST-1e,39.0,False,43.0,9365.0,144.0,0.0,118.0,Weidus Reelest,True,B/205/S,205.0,B,S,5353.0,2.0,1.0,0.0,1.0,0.0,9670.0,9.176886995716965,1,-1.0,"(35.0, 41.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5354_01,Mars,False,D/161/S,PSO J318.5-22,49.0,False,1690.0,0.0,85.0,0.0,0.0,Panch Letty,False,D/161/S,161.0,D,S,5354.0,1.0,0.0,0.0,1.0,0.0,1775.0,7.4821189235521155,1,0.0,"(41.0, 49.0]",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5354_02,Mars,False,E/339/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Bares Kraie,False,E/339/S,339.0,E,S,5354.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5355_01,Earth,False,F/1098/P,TRAPPIST-1e,27.0,False,0.0,686.0,0.0,101.0,9.0,Kerrie Deckley,True,F/1098/P,1098.0,F,P,5355.0,1.0,1.0,0.0,0.0,0.0,796.0,6.680854678790215,1,-1.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5355_02,Earth,True,G/865/P,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,Verly Deckley,True,G/865/P,865.0,G,P,5355.0,2.0,1.0,1.0,0.0,0.0,,,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5356_01,Earth,False,E/340/S,TRAPPIST-1e,29.0,False,0.0,32.0,0.0,4517.0,0.0,Julies Winsley,False,E/340/S,340.0,E,S,5356.0,1.0,0.0,0.0,1.0,0.0,4549.0,8.422882511944996,1,0.0,"(27.0, 31.0]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5359_01,Null,False,F/1099/P,TRAPPIST-1e,27.0,False,0.0,45.0,225.0,14.0,519.0,Adammy Hinglendez,False,F/1099/P,1099.0,F,P,5359.0,1.0,0.0,0.0,0.0,0.0,803.0,6.689599269178967,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5360_01,Mars,True,F/1100/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Morms Nake,True,F/1100/P,1100.0,F,P,5360.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5361_01,Earth,False,F/1101/P,PSO J318.5-22,18.0,False,0.0,,0.0,150.0,0.0,Elica Brantuarez,True,F/1101/P,1101.0,F,P,5361.0,1.0,1.0,0.0,0.0,0.0,,,0,-1.0,"(13.0, 18.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5362_01,Europa,True,E/336/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Meratz Prearright,True,E/336/P,336.0,E,P,5362.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(31.0, 35.0]",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5363_01,Mars,True,F/1102/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Crowk Apeau,True,F/1102/P,1102.0,F,P,5363.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5365_01,Earth,False,E/337/P,TRAPPIST-1e,60.0,False,943.0,53.0,0.0,0.0,0.0,Pristy Whiters,False,E/337/P,337.0,E,P,5365.0,1.0,0.0,0.0,0.0,0.0,996.0,6.904750769961838,1,0.0,"(49.0, 79.0]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5366_01,Europa,True,E/338/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Asellan Calved,True,E/338/P,338.0,E,P,5366.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5367_01,Europa,True,C/209/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Mesonon Fruidy,True,C/209/S,209.0,C,S,5367.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5367_02,Null,False,C/209/S,TRAPPIST-1e,34.0,False,0.0,3195.0,0.0,102.0,1469.0,Dnocese Fruidy,True,C/209/S,209.0,C,S,5367.0,2.0,1.0,0.0,1.0,0.0,4766.0,8.469472455204826,1,-1.0,"(31.0, 35.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5367_03,Europa,False,C/209/S,55 Cancri e,46.0,False,0.0,8221.0,0.0,1010.0,160.0,Anyonon Fruidy,True,C/209/S,209.0,C,S,5367.0,3.0,1.0,0.0,1.0,0.0,9391.0,9.147613542067878,1,-1.0,"(41.0, 49.0]",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5368_01,Earth,False,G/870/S,TRAPPIST-1e,18.0,False,0.0,0.0,55.0,2288.0,1.0,Null,False,G/870/S,870.0,G,S,5368.0,1.0,0.0,0.0,1.0,0.0,2344.0,7.76004068088038,1,0.0,"(13.0, 18.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5372_01,Mars,False,E/342/S,TRAPPIST-1e,38.0,False,,0.0,363.0,7.0,3.0,Cings Mith,False,E/342/S,342.0,E,S,5372.0,1.0,0.0,0.0,1.0,0.0,,,0,0.0,"(35.0, 41.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5374_01,Earth,False,F/1029/S,Null,29.0,False,0.0,61.0,942.0,2.0,0.0,Candyn Loverthyo,True,F/1029/S,1029.0,F,S,5374.0,1.0,1.0,0.0,1.0,0.0,1005.0,6.913737350659685,1,-1.0,"(27.0, 31.0]",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5375_01,Europa,True,C/210/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Scharab Tramsor,True,C/210/S,210.0,C,S,5375.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5375_02,Europa,True,C/210/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Quarke Tramsor,True,C/210/S,210.0,C,S,5375.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(24.0, 27.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5378_01,Europa,False,C/173/P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,1202.0,5558.0,Cellum Alenter,False,C/173/P,173.0,C,P,5378.0,1.0,0.0,0.0,0.0,0.0,6855.0,8.832879460277615,1,0.0,"(27.0, 31.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5379_01,Earth,False,F/1030/S,TRAPPIST-1e,42.0,False,0.0,0.0,8.0,3409.0,0.0,Kyley Meyersones,False,F/1030/S,1030.0,F,S,5379.0,1.0,0.0,0.0,1.0,0.0,3417.0,8.136810863675537,1,0.0,"(41.0, 49.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5380_01,Mars,False,F/1104/P,TRAPPIST-1e,36.0,False,386.0,0.0,756.0,6.0,0.0,Hark Kité,False,F/1104/P,1104.0,F,P,5380.0,1.0,0.0,0.0,0.0,0.0,1148.0,7.046647277848756,1,0.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5383_01,Earth,False,F/1105/P,55 Cancri e,23.0,False,253.0,0.0,1175.0,3.0,,Kyley Foxter,False,F/1105/P,1105.0,F,P,5383.0,1.0,0.0,0.0,0.0,0.0,,,0,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5384_01,Europa,False,A/65/S,TRAPPIST-1e,34.0,True,0.0,5210.0,0.0,1332.0,2.0,Polam Dinger,True,A/65/S,65.0,A,S,5384.0,1.0,1.0,0.0,1.0,1.0,6544.0,8.786456678344,1,-1.0,"(31.0, 35.0]",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5384_02,Europa,False,A/65/S,TRAPPIST-1e,26.0,False,0.0,4894.0,0.0,62.0,85.0,Sulatik Dinger,True,A/65/S,65.0,A,S,5384.0,2.0,1.0,0.0,1.0,0.0,5041.0,8.525558107747866,1,-1.0,"(24.0, 27.0]",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5385_01,Mars,False,D/170/P,TRAPPIST-1e,31.0,False,2048.0,0.0,1040.0,136.0,0.0,Hon Cako,False,D/170/P,170.0,D,P,5385.0,1.0,0.0,0.0,0.0,0.0,3224.0,8.078688229229872,1,0.0,"(27.0, 31.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5387_01,Mars,False,D/171/P,TRAPPIST-1e,48.0,False,581.0,6.0,1.0,158.0,0.0,Guanch Ste,False,D/171/P,171.0,D,P,5387.0,1.0,0.0,0.0,0.0,0.0,746.0,6.616065185132817,1,0.0,"(41.0, 49.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5388_01,Earth,True,G/871/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,,0.0,Stene Chaellerty,True,G/871/S,871.0,G,S,5388.0,1.0,1.0,1.0,1.0,0.0,,,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5389_01,Mars,False,F/1106/P,TRAPPIST-1e,27.0,False,2.0,0.0,1320.0,0.0,26.0,Rose Prity,True,F/1106/P,1106.0,F,P,5389.0,1.0,1.0,0.0,0.0,0.0,1348.0,7.207118856207756,1,-1.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5389_02,Mars,False,F/1106/P,TRAPPIST-1e,32.0,Null,2497.0,0.0,101.0,0.0,0.0,Swink Prity,False,F/1106/P,1106.0,F,P,5389.0,2.0,0.0,0.0,0.0,,2598.0,7.86288203464149,1,0.0,"(31.0, 35.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5390_01,Earth,True,G/872/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Rosean Owerson,True,G/872/S,872.0,G,S,5390.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(21.0, 24.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5390_02,Earth,True,G/872/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Mayne Owerson,True,G/872/S,872.0,G,S,5390.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5390_03,Earth,False,F/1032/S,TRAPPIST-1e,48.0,False,83.0,110.0,0.0,690.0,8.0,Brank Owerson,True,F/1032/S,1032.0,F,S,5390.0,3.0,1.0,0.0,1.0,0.0,891.0,6.79346613258001,1,-1.0,"(41.0, 49.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5392_01,Mars,False,E/343/S,TRAPPIST-1e,35.0,True,628.0,6.0,528.0,136.0,0.0,Zelowl Stik,False,E/343/S,343.0,E,S,5392.0,1.0,0.0,0.0,1.0,1.0,1298.0,7.1693500166706,1,0.0,"(31.0, 35.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5394_01,Mars,False,D/172/P,TRAPPIST-1e,14.0,False,246.0,0.0,2153.0,0.0,0.0,Coakey Nanie,True,D/172/P,172.0,D,P,5394.0,1.0,1.0,0.0,0.0,0.0,2399.0,7.783224016336037,1,-1.0,"(13.0, 18.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5395_01,Mars,False,D/173/P,TRAPPIST-1e,28.0,False,4.0,0.0,2574.0,0.0,0.0,Fruik Traie,True,D/173/P,173.0,D,P,5395.0,1.0,1.0,0.0,0.0,0.0,2578.0,7.855157005881344,1,-1.0,"(27.0, 31.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5396_01,Mars,False,F/1109/P,TRAPPIST-1e,,False,743.0,378.0,8.0,0.0,0.0,Rowl Flaie,False,F/1109/P,1109.0,F,P,5396.0,1.0,0.0,0.0,0.0,0.0,1129.0,7.029972911706386,1,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5397_01,Mars,True,D/162/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Rish Jamai,True,D/162/S,162.0,D,S,5397.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(41.0, 49.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5397_02,Mars,True,D/162/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Quid Jamai,True,D/162/S,162.0,D,S,5397.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5397_03,Mars,True,D/162/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Sps Jamai,True,D/162/S,162.0,D,S,5397.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5401_01,Earth,False,G/869/P,TRAPPIST-1e,44.0,False,0.0,0.0,5.0,30.0,777.0,Shalle Savaraldez,False,G/869/P,869.0,G,P,5401.0,1.0,0.0,0.0,0.0,0.0,812.0,6.70073110954781,1,0.0,"(41.0, 49.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5402_01,Mars,False,F/1034/S,TRAPPIST-1e,40.0,Null,1269.0,0.0,75.0,0.0,4.0,Cupers Erpie,False,F/1034/S,1034.0,F,S,5402.0,1.0,0.0,0.0,1.0,,1348.0,7.207118856207756,1,0.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
